[[0, 0], [0, 0], [0.0, 0.0], [0, 0]]
[[0.07977216804571953, 0.032080753822444484], [-0.028663971618744823, -0.09394068327896865], [0.03440620892143813, 0.014776618140609377], [-0.014605452764658513, -0.034381582049563125]]
[[0.07977216804571953, 0.032080753822444484], [-0.028663971618744823, -0.09394068327896865], [0.03440620892143813, 0.014776618140609377], [-0.014605452764658513, -0.03920967413931531]]
[[0.08437330720549094, 0.03692035005333226], [-0.028663971618744823, -0.09394068327896865], [0.03440620892143813, 0.014776618140609377], [-0.014605452764658513, -0.03920967413931531]]
[[0.08437330720549094, 0.03692035005333226], [-0.0285206517606511, -0.0984709798625738], [0.03440620892143813, 0.014776618140609377], [-0.014605452764658513, -0.03920967413931531]]
[[0.08437330720549094, 0.03692035005333226], [-0.0285206517606511, -0.0984709798625738], [0.03440620892143813, 0.014776618140609377], [-0.014605452764658513, -0.04401362576861873]]
[[0.08895144066946348, 0.0367357483030656], [-0.0285206517606511, -0.0984709798625738], [0.03440620892143813, 0.014776618140609377], [-0.014605452764658513, -0.04401362576861873]]
[[0.08895144066946348, 0.0367357483030656], [-0.0285206517606511, -0.0984709798625738], [0.03423417787683094, 0.014776618140609377], [-0.014605452764658513, -0.04401362576861873]]
[[0.08850668346611616, 0.03655206956155027], [-0.0285206517606511, -0.0984709798625738], [0.03423417787683094, 0.014776618140609377], [-0.014605452764658513, -0.04401362576861873]]
[[0.09306415004878558, 0.03636930921374252], [-0.0285206517606511, -0.0984709798625738], [0.03423417787683094, 0.014776618140609377], [-0.014605452764658513, -0.04401362576861873]]
[[0.09306415004878558, 0.03636930921374252], [-0.028378048501847844, -0.10297862496326093], [0.03423417787683094, 0.014776618140609377], [-0.014605452764658513, -0.04401362576861873]]
[[0.09306415004878558, 0.03636930921374252], [-0.028378048501847844, -0.10297862496326093], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04401362576861873]]
[[0.09259882929854166, 0.03618746266767381], [-0.028378048501847844, -0.10297862496326093], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04401362576861873]]
[[0.09259882929854166, 0.03618746266767381], [-0.028236158259338603, -0.10746373183844463], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04401362576861873]]
[[0.09259882929854166, 0.03618746266767381], [-0.02809497746804191, -0.11192641317925241], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04401362576861873]]
[[0.09259882929854166, 0.03618746266767381], [-0.02809497746804191, -0.11192641317925241], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04379355763977564]]
[[0.09259882929854166, 0.03618746266767381], [-0.0329545025807017, -0.11136678111335614], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04379355763977564]]
[[0.09713583515204895, 0.03600652535433544], [-0.0329545025807017, -0.11136678111335614], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04379355763977564]]
[[0.09713583515204895, 0.03600652535433544], [-0.0329545025807017, -0.11136678111335614], [0.03423417787683094, 0.014776618140609377], [-0.01453242550083522, -0.04357458985157676]]
[[0.09713583515204895, 0.03600652535433544], [-0.0329545025807017, -0.11136678111335614], [0.03423417787683094, 0.014776618140609377], [-0.019459763373331045, -0.04357458985157676]]
[[0.09713583515204895, 0.03600652535433544], [-0.03278973006779819, -0.11580994720778937], [0.03423417787683094, 0.014776618140609377], [-0.019459763373331045, -0.04357458985157676]]
[[0.09713583515204895, 0.03600652535433544], [-0.03278973006779819, -0.11580994720778937], [0.03423417787683094, 0.019702735049906328], [-0.019459763373331045, -0.04357458985157676]]
[[0.09713583515204895, 0.03600652535433544], [-0.0326257814174592, -0.12023089747175042], [0.03423417787683094, 0.019702735049906328], [-0.019459763373331045, -0.04357458985157676]]
[[0.09713583515204895, 0.03600652535433544], [-0.0326257814174592, -0.12023089747175042], [0.03423417787683094, 0.019702735049906328], [-0.019362464556464388, -0.04357458985157676]]
[[0.09713583515204895, 0.03600652535433544], [-0.032462652510371906, -0.12462974298439167], [0.03423417787683094, 0.019702735049906328], [-0.019362464556464388, -0.04357458985157676]]
[[0.10165015597628871, 0.03582649272756376], [-0.032462652510371906, -0.12462974298439167], [0.03423417787683094, 0.019702735049906328], [-0.019362464556464388, -0.04357458985157676]]
[[0.10165015597628871, 0.03582649272756376], [-0.037300339247820044, -0.1290065942694697], [0.03423417787683094, 0.019702735049906328], [-0.019362464556464388, -0.04357458985157676]]
[[0.10165015597628871, 0.03582649272756376], [-0.037300339247820044, -0.1290065942694697], [0.03423417787683094, 0.019604221374656797], [-0.019362464556464388, -0.04357458985157676]]
[[0.10165015597628871, 0.03582649272756376], [-0.037300339247820044, -0.1290065942694697], [0.03423417787683094, 0.019604221374656797], [-0.019362464556464388, -0.04835671690231887]]
[[0.10165015597628871, 0.03582649272756376], [-0.037300339247820044, -0.1290065942694697], [0.03423417787683094, 0.019604221374656797], [-0.019362464556464388, -0.05311493331780728]]
[[0.10165015597628871, 0.03582649272756376], [-0.037300339247820044, -0.1290065942694697], [0.034063006987446784, 0.019604221374656797], [-0.019362464556464388, -0.05311493331780728]]
[[0.10165015597628871, 0.03582649272756376], [-0.037300339247820044, -0.1290065942694697], [0.034063006987446784, 0.019604221374656797], [-0.024265652233682065, -0.05311493331780728]]
[[0.10614190519640726, 0.03564736026392594], [-0.037300339247820044, -0.1290065942694697], [0.034063006987446784, 0.019604221374656797], [-0.024265652233682065, -0.05311493331780728]]
[[0.10614190519640726, 0.03564736026392594], [-0.037113837551580944, -0.12836156129812235], [0.034063006987446784, 0.019604221374656797], [-0.024265652233682065, -0.05311493331780728]]
[[0.10614190519640726, 0.03564736026392594], [-0.037113837551580944, -0.12836156129812235], [0.034063006987446784, 0.019604221374656797], [-0.024144323972513655, -0.05311493331780728]]
[[0.10614190519640726, 0.03564736026392594], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.019604221374656797], [-0.024144323972513655, -0.05311493331780728]]
[[0.11061119567042522, 0.03546912346260631], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.019604221374656797], [-0.024144323972513655, -0.05311493331780728]]
[[0.1150581396920731, 0.04029177784529328], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.019604221374656797], [-0.024144323972513655, -0.05311493331780728]]
[[0.1150581396920731, 0.04029177784529328], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.019604221374656797], [-0.024023602352651087, -0.05311493331780728]]
[[0.1150581396920731, 0.04029177784529328], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.024506200267783513], [-0.024023602352651087, -0.05311493331780728]]
[[0.1150581396920731, 0.04029177784529328], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.024506200267783513], [-0.02390348434088783, -0.05311493331780728]]
[[0.11448284899361273, 0.04509031895606681], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.024506200267783513], [-0.02390348434088783, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03692826836382304, -0.12771975349163173], [0.034063006987446784, 0.024506200267783513], [-0.02390348434088783, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03674362702200393, -0.12708115472417356], [0.034063006987446784, 0.024506200267783513], [-0.02390348434088783, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03674362702200393, -0.12708115472417356], [0.034063006987446784, 0.024506200267783513], [-0.023783966919183393, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03674362702200393, -0.12708115472417356], [0.034063006987446784, 0.024383669266444596], [-0.023783966919183393, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03674362702200393, -0.12708115472417356], [0.034063006987446784, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03655990888689391, -0.1314457489505527], [0.034063006987446784, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03637710934245944, -0.13078852020579992], [0.034063006987446784, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03637710934245944, -0.13078852020579992], [0.03889269195250955, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.11891043474864467, 0.04986486736128648], [-0.03637710934245944, -0.13078852020579992], [0.043698228492747, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.12331588257490145, 0.04961554302448005], [-0.03637710934245944, -0.13078852020579992], [0.043698228492747, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.12769930316202693, 0.05436746530935765], [-0.03637710934245944, -0.13078852020579992], [0.043698228492747, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.12769930316202693, 0.05436746530935765], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.1320608066462168, 0.05409562798281086], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.024261750920112374], [-0.023783966919183393, -0.05311493331780728]]
[[0.1320608066462168, 0.05409562798281086], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.024261750920112374], [-0.023783966919183393, -0.05784935865121824]]
[[0.1320608066462168, 0.05409562798281086], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.02414044216551181], [-0.023783966919183393, -0.05784935865121824]]
[[0.13640050261298572, 0.053825149842896804], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.02414044216551181], [-0.023783966919183393, -0.05784935865121824]]
[[0.13571850009992079, 0.05355602409368232], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.02414044216551181], [-0.023783966919183393, -0.05784935865121824]]
[[0.13571850009992079, 0.05355602409368232], [-0.03619522379574714, -0.13013457760477093], [0.043698228492747, 0.02414044216551181], [-0.023665047084587477, -0.05784935865121824]]
[[0.13571850009992079, 0.05355602409368232], [-0.03619522379574714, -0.13013457760477093], [0.04847973735028327, 0.02414044216551181], [-0.023665047084587477, -0.05784935865121824]]
[[0.13571850009992079, 0.05355602409368232], [-0.03619522379574714, -0.13013457760477093], [0.04847973735028327, 0.02401973995468425], [-0.023665047084587477, -0.05784935865121824]]
[[0.13571850009992079, 0.05355602409368232], [-0.03619522379574714, -0.13013457760477093], [0.04847973735028327, 0.02401973995468425], [-0.023665047084587477, -0.06256011185796215]]
[[0.14003990759942117, 0.05328824397321391], [-0.03619522379574714, -0.13013457760477093], [0.04847973735028327, 0.02401973995468425], [-0.023665047084587477, -0.06256011185796215]]
[[0.14003990759942117, 0.05328824397321391], [-0.03619522379574714, -0.13013457760477093], [0.05323733866353186, 0.02401973995468425], [-0.023665047084587477, -0.06256011185796215]]
[[0.14003990759942117, 0.05328824397321391], [-0.036014247676768404, -0.13448390471674707], [0.05323733866353186, 0.02401973995468425], [-0.023665047084587477, -0.06256011185796215]]
[[0.14433970806142407, 0.05802180275334784], [-0.036014247676768404, -0.13448390471674707], [0.05323733866353186, 0.02401973995468425], [-0.023665047084587477, -0.06256011185796215]]
[[0.14433970806142407, 0.05802180275334784], [-0.036014247676768404, -0.13448390471674707], [0.05323733866353186, 0.023899641254910828], [-0.023665047084587477, -0.06256011185796215]]
[[0.14433970806142407, 0.05802180275334784], [-0.03583417643838456, -0.13381148519316333], [0.05323733866353186, 0.023899641254910828], [-0.023665047084587477, -0.06256011185796215]]
[[0.14861800952111695, 0.0577316937395811], [-0.03583417643838456, -0.13381148519316333], [0.05323733866353186, 0.023899641254910828], [-0.023665047084587477, -0.06256011185796215]]
[[0.15287491947351137, 0.057443035270883194], [-0.03583417643838456, -0.13381148519316333], [0.05323733866353186, 0.023899641254910828], [-0.023665047084587477, -0.06256011185796215]]
[[0.15287491947351137, 0.057443035270883194], [-0.03565500555619264, -0.1331424277671975], [0.05323733866353186, 0.023899641254910828], [-0.023665047084587477, -0.06256011185796215]]
[[0.15287491947351137, 0.057443035270883194], [-0.03565500555619264, -0.1331424277671975], [0.05323733866353186, 0.023780143048636272], [-0.023665047084587477, -0.06256011185796215]]
[[0.15711054487614382, 0.05715582009452878], [-0.03565500555619264, -0.1331424277671975], [0.05323733866353186, 0.023780143048636272], [-0.023665047084587477, -0.06256011185796215]]
[[0.1613249921517631, 0.06187004099405613], [-0.03565500555619264, -0.1331424277671975], [0.05323733866353186, 0.023780143048636272], [-0.023665047084587477, -0.06256011185796215]]
[[0.1613249921517631, 0.06187004099405613], [-0.03565500555619264, -0.1331424277671975], [0.0579711519702142, 0.023780143048636272], [-0.023665047084587477, -0.06256011185796215]]
[[0.1613249921517631, 0.06187004099405613], [-0.03565500555619264, -0.1331424277671975], [0.0579711519702142, 0.023780143048636272], [-0.02854672184916454, -0.06256011185796215]]
[[0.1655183671910043, 0.06656069078908584], [-0.03565500555619264, -0.1331424277671975], [0.0579711519702142, 0.023780143048636272], [-0.02854672184916454, -0.06256011185796215]]
[[0.1655183671910043, 0.06656069078908584], [-0.03565500555619264, -0.1331424277671975], [0.06268129621036313, 0.023780143048636272], [-0.02854672184916454, -0.06256011185796215]]
[[0.1655183671910043, 0.06656069078908584], [-0.03565500555619264, -0.1331424277671975], [0.06268129621036313, 0.023780143048636272], [-0.02854672184916454, -0.062247311298672336]]
[[0.16469077535504928, 0.06622788733514041], [-0.03565500555619264, -0.1331424277671975], [0.06268129621036313, 0.023780143048636272], [-0.02854672184916454, -0.062247311298672336]]
[[0.16386732147827404, 0.07089674789846472], [-0.03565500555619264, -0.1331424277671975], [0.06268129621036313, 0.023780143048636272], [-0.02854672184916454, -0.062247311298672336]]
[[0.16386732147827404, 0.07089674789846472], [-0.03565500555619264, -0.1331424277671975], [0.06268129621036313, 0.02366124233339309], [-0.02854672184916454, -0.062247311298672336]]
[[0.16386732147827404, 0.07089674789846472], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.02366124233339309], [-0.02854672184916454, -0.062247311298672336]]
[[0.16386732147827404, 0.07089674789846472], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.02366124233339309], [-0.02840398823991872, -0.062247311298672336]]
[[0.16304798487088268, 0.07554226415897239], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.02366124233339309], [-0.02840398823991872, -0.062247311298672336]]
[[0.16723274494652826, 0.07516455283817752], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.02366124233339309], [-0.02840398823991872, -0.062247311298672336]]
[[0.17139658122179563, 0.07978873007398664], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.02366124233339309], [-0.02840398823991872, -0.062247311298672336]]
[[0.17139658122179563, 0.07978873007398664], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.028542936121726124], [-0.02840398823991872, -0.062247311298672336]]
[[0.17139658122179563, 0.07978873007398664], [-0.035476730528411674, -0.13247671562836152], [0.06268129621036313, 0.028542936121726124], [-0.028261968298719124, -0.062247311298672336]]
[[0.17139658122179563, 0.07978873007398664], [-0.03529934687576961, -0.13681433205021973], [0.06268129621036313, 0.028542936121726124], [-0.028261968298719124, -0.062247311298672336]]
[[0.17053959831568666, 0.0793897864236167], [-0.03529934687576961, -0.13681433205021973], [0.06268129621036313, 0.028542936121726124], [-0.028261968298719124, -0.062247311298672336]]
[[0.17053959831568666, 0.0793897864236167], [-0.04012285014139076, -0.14113026038996862], [0.06268129621036313, 0.028542936121726124], [-0.028261968298719124, -0.062247311298672336]]
