[[0, 0], [1.25e-05, -0.004987500000000001], [0, 0], [0, 0]]
[[0, 0], [-0.004950125, -0.009925125], [0, 0], [0, 0]]
[[0, 0], [-0.004950125, -0.009925125], [0, 0], [0.0, 0.0]]
[[0.004987500000000001, -1.25e-05], [-0.004950125, -0.009925125], [0, 0], [0.0, 0.0]]
[[0.004987500000000001, -1.25e-05], [-0.004950125, -0.009925125], [0, 0], [0.0, 0.0]]
[[0.004987500000000001, -1.25e-05], [-0.004950125, -0.009925125], [0.004987500000000001, -1.25e-05], [0.0, 0.0]]
[[0.009925125, 0.004950125], [-0.004950125, -0.009925125], [0.004987500000000001, -1.25e-05], [0.0, 0.0]]
[[0.009925125, 0.004950125], [-0.004950125, -0.009925125], [0.004987500000000001, -1.25e-05], [0.0, 0.0]]
[[0.009925125, 0.004950125], [-0.004950125, -0.009925125], [0.004987500000000001, -1.25e-05], [0.0, 0.0]]
[[0.009925125, 0.004950125], [-0.004950125, -0.009925125], [0.004975000156250001, -2.493734375e-05], [0.0, 0.0]]
[[0.009925125, 0.004950125], [-0.004950125, -0.009925125], [0.004975000156250001, -2.493734375e-05], [1.25e-05, -0.004987500000000001]]
[[0.009925125, 0.004950125], [-0.004950125, -0.009925125], [0.004937688122654298, -3.737437656445313e-05], [1.25e-05, -0.004987500000000001]]
[[0.014825749062500001, 0.004875624062499999], [-0.004950125, -0.009925125], [0.004937688122654298, -3.737437656445313e-05], [1.25e-05, -0.004987500000000001]]
[[0.01967711875625, 0.00977674438125], [-0.004950125, -0.009925125], [0.004937688122654298, -3.737437656445313e-05], [1.25e-05, -0.004987500000000001]]
[[0.01967711875625, 0.00977674438125], [-0.004950125, -0.009925125], [0.004937688122654298, -3.737437656445313e-05], [3.743734375e-05, -0.009937625156250001]]
[[0.01967711875625, 0.00977674438125], [-0.0098756240625, -0.0098257490625], [0.004937688122654298, -3.737437656445313e-05], [3.743734375e-05, -0.009937625156250001]]
[[0.01967711875625, 0.00977674438125], [-0.0098756240625, -0.0098257490625], [0.0049006253015703525, -4.9748757035126934e-05], [3.743734375e-05, -0.009937625156250001]]
